source_sheet,source_row,guide_family,model_key,model_key_confidence,section_family,orderable_rpo,ref_rpo,description,variant_id,body_code,body_style,trim_level,raw_status,status_symbol,footnote_refs,canonical_status,source_detail_raw
Exterior 1,68,corvette,stingray,high,exterior,ZYC,,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black.",stingray_1lt_c07,1YC07,coupe,1LT,A1,A,1,available,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black."
Exterior 1,68,corvette,stingray,high,exterior,ZYC,,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black.",stingray_2lt_c07,1YC07,coupe,2LT,A1,A,1,available,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black."
Exterior 1,68,corvette,stingray,high,exterior,ZYC,,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black.",stingray_3lt_c07,1YC07,coupe,3LT,A1,A,1,available,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black."
Exterior 1,68,corvette,stingray,high,exterior,ZYC,,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black.",stingray_1lt_c67,1YC67,convertible,1LT,A1,A,1,available,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black."
Exterior 1,68,corvette,stingray,high,exterior,ZYC,,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black.",stingray_2lt_c67,1YC67,convertible,2LT,A1,A,1,available,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black."
Exterior 1,68,corvette,stingray,high,exterior,ZYC,,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black.",stingray_3lt_c67,1YC67,convertible,3LT,A1,A,1,available,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Also includes Carbon Flash Metallic-painted spoiler when (Z51) Z51 Performance Package or (TVS) low-profile rear spoiler and front splitter is ordered. Not available with exterior color (GBA) Black."
Exterior 1,69,corvette,stingray,high,exterior,,DRG,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO.",stingray_1lt_c07,1YC07,coupe,1LT,A1,A,1,available,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO."
Exterior 1,69,corvette,stingray,high,exterior,,DRG,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO.",stingray_2lt_c07,1YC07,coupe,2LT,A1,A,1,available,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO."
Exterior 1,69,corvette,stingray,high,exterior,,DRG,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO.",stingray_3lt_c07,1YC07,coupe,3LT,A1,A,1,available,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO."
Exterior 1,69,corvette,stingray,high,exterior,,DRG,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO.",stingray_1lt_c67,1YC67,convertible,1LT,A1,A,1,available,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO."
Exterior 1,69,corvette,stingray,high,exterior,,DRG,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO.",stingray_2lt_c67,1YC67,convertible,2LT,A1,A,1,available,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO."
Exterior 1,69,corvette,stingray,high,exterior,,DRG,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO.",stingray_3lt_c67,1YC67,convertible,3LT,A1,A,1,available,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO."
Exterior 1,70,corvette,stingray,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",stingray_1lt_c07,1YC07,coupe,1LT,S,S,,standard,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 1,70,corvette,stingray,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",stingray_2lt_c07,1YC07,coupe,2LT,--,--,,not_available,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 1,70,corvette,stingray,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",stingray_3lt_c07,1YC07,coupe,3LT,--,--,,not_available,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 1,70,corvette,stingray,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",stingray_1lt_c67,1YC67,convertible,1LT,S,S,,standard,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 1,70,corvette,stingray,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",stingray_2lt_c67,1YC67,convertible,2LT,--,--,,not_available,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 1,70,corvette,stingray,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",stingray_3lt_c67,1YC67,convertible,3LT,--,--,,not_available,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 1,71,corvette,stingray,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",stingray_1lt_c07,1YC07,coupe,1LT,--,--,,not_available,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 1,71,corvette,stingray,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",stingray_2lt_c07,1YC07,coupe,2LT,■,■,,included_equipment_group,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 1,71,corvette,stingray,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",stingray_3lt_c07,1YC07,coupe,3LT,■,■,,included_equipment_group,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 1,71,corvette,stingray,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",stingray_1lt_c67,1YC67,convertible,1LT,--,--,,not_available,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 1,71,corvette,stingray,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",stingray_2lt_c67,1YC67,convertible,2LT,■,■,,included_equipment_group,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 1,71,corvette,stingray,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",stingray_3lt_c67,1YC67,convertible,3LT,■,■,,included_equipment_group,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 1,72,corvette,stingray,high,exterior,,CF7,"Roof panel, body-color, removable",stingray_1lt_c07,1YC07,coupe,1LT,S,S,,standard,"Roof panel, body-color, removable"
Exterior 1,72,corvette,stingray,high,exterior,,CF7,"Roof panel, body-color, removable",stingray_2lt_c07,1YC07,coupe,2LT,S,S,,standard,"Roof panel, body-color, removable"
Exterior 1,72,corvette,stingray,high,exterior,,CF7,"Roof panel, body-color, removable",stingray_3lt_c07,1YC07,coupe,3LT,S,S,,standard,"Roof panel, body-color, removable"
Exterior 1,72,corvette,stingray,high,exterior,,CF7,"Roof panel, body-color, removable",stingray_1lt_c67,1YC67,convertible,1LT,--,--,,not_available,"Roof panel, body-color, removable"
Exterior 1,72,corvette,stingray,high,exterior,,CF7,"Roof panel, body-color, removable",stingray_2lt_c67,1YC67,convertible,2LT,--,--,,not_available,"Roof panel, body-color, removable"
Exterior 1,72,corvette,stingray,high,exterior,,CF7,"Roof panel, body-color, removable",stingray_3lt_c67,1YC67,convertible,3LT,--,--,,not_available,"Roof panel, body-color, removable"
Exterior 1,73,corvette,stingray,high,exterior,CC3,,"Roof panel, transparent, removable",stingray_1lt_c07,1YC07,coupe,1LT,A,A,,available,"Roof panel, transparent, removable"
Exterior 1,73,corvette,stingray,high,exterior,CC3,,"Roof panel, transparent, removable",stingray_2lt_c07,1YC07,coupe,2LT,A,A,,available,"Roof panel, transparent, removable"
Exterior 1,73,corvette,stingray,high,exterior,CC3,,"Roof panel, transparent, removable",stingray_3lt_c07,1YC07,coupe,3LT,A,A,,available,"Roof panel, transparent, removable"
Exterior 1,73,corvette,stingray,high,exterior,CC3,,"Roof panel, transparent, removable",stingray_1lt_c67,1YC67,convertible,1LT,--,--,,not_available,"Roof panel, transparent, removable"
Exterior 1,73,corvette,stingray,high,exterior,CC3,,"Roof panel, transparent, removable",stingray_2lt_c67,1YC67,convertible,2LT,--,--,,not_available,"Roof panel, transparent, removable"
Exterior 1,73,corvette,stingray,high,exterior,CC3,,"Roof panel, transparent, removable",stingray_3lt_c67,1YC67,convertible,3LT,--,--,,not_available,"Roof panel, transparent, removable"
Exterior 1,74,corvette,stingray,high,exterior,C2Z,,"Roof panel, visible carbon fiber with body-color surround, removable",stingray_1lt_c07,1YC07,coupe,1LT,A,A,,available,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 1,74,corvette,stingray,high,exterior,C2Z,,"Roof panel, visible carbon fiber with body-color surround, removable",stingray_2lt_c07,1YC07,coupe,2LT,A,A,,available,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 1,74,corvette,stingray,high,exterior,C2Z,,"Roof panel, visible carbon fiber with body-color surround, removable",stingray_3lt_c07,1YC07,coupe,3LT,A,A,,available,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 1,74,corvette,stingray,high,exterior,C2Z,,"Roof panel, visible carbon fiber with body-color surround, removable",stingray_1lt_c67,1YC67,convertible,1LT,--,--,,not_available,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 1,74,corvette,stingray,high,exterior,C2Z,,"Roof panel, visible carbon fiber with body-color surround, removable",stingray_2lt_c67,1YC67,convertible,2LT,--,--,,not_available,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 1,74,corvette,stingray,high,exterior,C2Z,,"Roof panel, visible carbon fiber with body-color surround, removable",stingray_3lt_c67,1YC67,convertible,3LT,--,--,,not_available,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 1,75,corvette,stingray,high,exterior,CF8,,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",stingray_1lt_c07,1YC07,coupe,1LT,--,--,,not_available,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
Exterior 1,75,corvette,stingray,high,exterior,CF8,,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",stingray_2lt_c07,1YC07,coupe,2LT,A1,A,1,available,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
Exterior 1,75,corvette,stingray,high,exterior,CF8,,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",stingray_3lt_c07,1YC07,coupe,3LT,A1,A,1,available,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
Exterior 1,75,corvette,stingray,high,exterior,CF8,,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",stingray_1lt_c67,1YC67,convertible,1LT,--,--,,not_available,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
Exterior 1,75,corvette,stingray,high,exterior,CF8,,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",stingray_2lt_c67,1YC67,convertible,2LT,--,--,,not_available,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
Exterior 1,75,corvette,stingray,high,exterior,CF8,,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",stingray_3lt_c67,1YC67,convertible,3LT,--,--,,not_available,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
